transaction_hash,block_number,timestamp,chain,from_address,to_address,amount_usd,gas_fee_usd,token_symbol,tx_type,status,year,month,day
0x9431c87f273e507e6040fcb07dcb4509,18601871,2024-01-07 06:40:00,polygon,0x974d78e98b9a3e694af8501a480e308a,0x463f2dd2db72842511fec69128e48489,9.76,4.4402,USDT,transfer,confirmed,2024,1,7
0x49ae49a23f67c759bf4fc791ba842aa2,18107589,2024-01-07 07:00:00,ethereum,0x0d78b4e3d94bcb4c9237b747d990bb8b,0x65eb4e91005f624dc72df7f5e210ea44,184.35,2.8745,USDC,swap,confirmed,2024,1,7
0xe44fea3bec53bcea3b7513ccef5857ac,18945972,2024-01-07 07:20:00,bitcoin,0x63a574030818f05d6b619ef253547580,0x14613499cfb1166ebfa34a90c791cc6f,3491.52,3.9754,USDC,transfer,confirmed,2024,1,7
0x821fa74b50ba3f7cba1e6c53e8fa6845,18413481,2024-01-07 07:40:00,bitcoin,0x0a553fe70d8c9045ea2116fea7c9ae30,0x2aa0efb7c0a85ab8b024cd3e89d15a57,47.41,7.2737,ETH,transfer,confirmed,2024,1,7
0x250cf8b51c773f3f8dc8b4be867a9a02,18763791,2024-01-07 08:00:00,bitcoin,0xa785f8fb510fa8935cb925c11519b338,0xb1c9ad10ae33d24178d39a26a9069529,63.63,1.0193,USDT,swap,confirmed,2024,1,7
0x42998cf32d552343bc8e460416382dca,18783670,2024-01-07 08:20:00,solana,0x7ab26df3e44573b38bb0adc3ecdef4b3,0x7b248239c53a768f0bf0ad594379a146,310.76,6.3297,ETH,transfer,confirmed,2024,1,7
0xd07e70efcfab08731a97e7b91be644de,18847594,2024-01-07 08:40:00,bitcoin,0x6a4f60ff5de9fb82d5a18db9e49eab39,0xc743bf528ad147cef758c662683a4196,1289.36,5.3909,USDC,transfer,confirmed,2024,1,7
0x7fe1f8abaad094e0b5cb1b01d712f708,18398700,2024-01-07 09:00:00,ethereum,0x2623a6c971bdf2b1e798b0aad971ed76,0xa093294c86a2099775e5807087abf76a,8.11,2.5156,MATIC,transfer,confirmed,2024,1,7
0x98b297950041a42470269d56260243a1,18206106,2024-01-07 09:20:00,bitcoin,0x82a0c64062411b4c029563f9f49bbf20,0x4bad5ce6d830e02c342a9f04c1030e88,14.18,2.2498,USDC,swap,confirmed,2024,1,7
0x0353ab4cbed5beae847a7ff6e220b5cf,18085688,2024-01-07 09:40:00,polygon,0x8e796056366d0970b6672a47482948b3,0xc4a255478094f7eec53cdf116bf5147b,152.82,17.4284,USDC,mint,confirmed,2024,1,7
0x51d92be1c60d1db1d2e5e7a07da55b26,18705417,2024-01-07 10:00:00,bitcoin,0x198e0fd8f9f926dbf9b839f60e760174,0x16205a6358472ac816fae3ef50573616,92.83,2.3837,MATIC,transfer,confirmed,2024,1,7
0x428fca9bc1921c25c5121f9da7815cde,18631806,2024-01-07 10:20:00,solana,0xe78fbb03009e14d7f727f639b8359c3c,0xa7561dfa8606c67a28c2c00f4cdda74d,111.41,15.3508,BTC,mint,confirmed,2024,1,7
0xf1b6f2857fb6d44dd73c7041e0aa0f19,18642212,2024-01-07 10:40:00,ethereum,0xa3f7c07b9c61617d70d7dd2b8d9959fc,0x7a8f9a757052045d48c8c6524a1dd4bb,25.17,2.1729,BTC,transfer,confirmed,2024,1,7
0x68ce199ec2c5517597ce0a4d89620f55,18789228,2024-01-07 11:00:00,solana,0x276a5657c61b7fef10a83980497ec692,0x0bb77b92f115a4c42f990629f50d32d8,969.37,5.306,USDT,stake,confirmed,2024,1,7
0xe836d813fd184325132fca8edcdfb40e,18484590,2024-01-07 11:20:00,polygon,0x9bbeb0676910456e7794617b8df31ce7,0xcc259a5f4e53ce58293fe2e724649f0a,5680.81,7.2205,MATIC,transfer,confirmed,2024,1,7
0xab817c9349cf9c4f6877e1894a1faa00,18046494,2024-01-07 11:40:00,ethereum,0x3e372031b6c826c7d9c36ab5081d979f,0x0d92cb318fefb97d51a95b40d31f0b1b,3883.57,9.2674,USDT,stake,confirmed,2024,1,7
0x877a9ba7a98f75b90a9d49f53f15a858,18695044,2024-01-07 12:00:00,polygon,0x82bae3d2e3a49830d7264296bfd301cd,0x6e50aa04a991e615cad0cb9f70c5fed9,237.21,4.0159,USDT,swap,confirmed,2024,1,7
0xdc6a6489640ca02b0d42dabeb8e46bb7,18129317,2024-01-07 12:20:00,solana,0xbc40b25c4dcfbad21b4852a8e442f47d,0xf9d1004f15261856c5fc95ec480febf6,1790.7,1.4247,USDC,transfer,confirmed,2024,1,7
0x26337353b7962f533d78c762373b3318,18302803,2024-01-07 12:40:00,solana,0x4ec5af103012e9466c389fa9db916c71,0x8b4430e4eb7fbd1a5ed62fff2ae41731,45.48,9.4558,USDT,transfer,confirmed,2024,1,7
0x8e6b42f1644ecb1327dc03ab345e618b,18620534,2024-01-07 13:00:00,polygon,0x3b62885a8329e926446da5fa0a759599,0x668c08fa082912516df337acdce885b6,314.75,3.2644,USDT,transfer,confirmed,2024,1,7
0xef575e8837d065a1683c022d2077d342,18729645,2024-01-07 13:20:00,ethereum,0x65c63f647a399ae6bb2bf799b2ecf48b,0xcfc554255d483e8d2e67dc39058812eb,561.79,2.6392,ETH,transfer,confirmed,2024,1,7
0x2050e03ca119580f74cca14cc6e97462,18942550,2024-01-07 13:40:00,ethereum,0x7ecec77a23ac7ff2552b2fcf89f3efdc,0xf92ca8882ce1f297302dfbed4ecccce4,2576.5,2.2106,USDC,transfer,confirmed,2024,1,7
0x25ddc0f8c9d3e22e03d3076f98d83cb2,18285305,2024-01-07 14:00:00,bitcoin,0x12c89376239501fb59282fb5edb68883,0xec8bdfcedc8db1ad50c2809895752feb,6.81,18.7794,BTC,transfer,confirmed,2024,1,7
0x5ef0b4eba35ab2d6180b0bca7e46b6f9,18575512,2024-01-07 14:20:00,polygon,0x3f9c090ed0188686b38dc2f4be0dab64,0xc70b9dcaf43acdb7ca50b866b71d8795,85.32,2.4903,BTC,transfer,confirmed,2024,1,7
0x598b3e71ec378bd83e0a727608b5db01,18293339,2024-01-07 14:40:00,bitcoin,0x429b7f96c59e29cb51166715a8ad5f57,0x847a20b2a409bbfca3f0a51309012614,10.04,4.131,USDT,transfer,confirmed,2024,1,7
0x74071a673307ca7459bcf75fbd024e09,18264737,2024-01-07 15:00:00,bitcoin,0x6911a93dbfb1a647686c2ba2ca2c70e2,0x3e58d6a5b63d73b4f51e08517c6cb136,641.24,9.093,ETH,swap,confirmed,2024,1,7
0xcfee398643cbc3dc5eefc89334cacdc1,18539804,2024-01-07 15:20:00,ethereum,0x9d5b4c43ed6b1f04f43602ae26def12e,0x93cf1ce0d45dd4dc30de08f7d7d7c4fc,63.36,6.6969,ETH,transfer,confirmed,2024,1,7
0xd18f655c3fce66ca401d5f38b48c89af,18470137,2024-01-07 15:40:00,ethereum,0xdf90ca6680bc1fee5f597e68e2bdf8f1,0xd4cd815febe38f897487631393bf764e,1136.48,2.0914,USDT,swap,confirmed,2024,1,7
0x6ea2ef7311b482724a9b7b0bc0dd85c6,18191829,2024-01-07 16:00:00,polygon,0x7abc639eac9341d874a38cfaa31fdd5d,0x36dd49488ea744e26a2209907207ca73,149.79,11.5879,ETH,stake,confirmed,2024,1,7
0x9461cce28ebe3e76fb4b931c35a169b0,18892000,2024-01-07 16:20:00,ethereum,0x9655f83cc2e491a9ec86408f0b29707f,0x25c33903b16c17181fff969dee441fe2,5.12,17.9615,USDC,transfer,confirmed,2024,1,7
0xf770b62bc8f42a0b66751fe636fc6eb0,18870557,2024-01-07 16:40:00,ethereum,0x3d2bdd7127d5b13d05db0eb63c54153c,0xf81bc33bca062e4a5c55dcef16f78ebc,235.82,4.7702,USDC,swap,confirmed,2024,1,7
0xe1e32e235eee1f970470a3a6658dfdd5,18227396,2024-01-07 17:00:00,ethereum,0x66a7b361e0dfccab8c8146a49781a7a1,0x96a3f27d70f5614b8a3b17257f781a2e,4096.92,17.4057,MATIC,swap,confirmed,2024,1,7
0xeba0dc302bcd9a273f8bbb72be3a687b,18082213,2024-01-07 17:20:00,ethereum,0x6e534aee15dd957db5509154f74fbb62,0x81544975cc160ddf4ca4e864c4973b90,118.18,5.5071,BTC,transfer,confirmed,2024,1,7
0x218a0aefd1d1a4be65601cc6ddc1520e,18643048,2024-01-07 17:40:00,polygon,0x7afaca50ca74f431d757c79b90873448,0xd18c4cb23a10d14f636ab755cb9ed1a5,163.71,6.131,ETH,swap,confirmed,2024,1,7
0x7d04bbbe5494ae9d2f5a76aa1c00fa2f,18113194,2024-01-07 18:00:00,ethereum,0x5a44fe3651bec157f3cf646e9a71b78f,0x5860ae442ba1734ea2152a48df27c73d,88.97,4.3121,MATIC,transfer,confirmed,2024,1,7
0xa516a87cfcaef229b342c437fe2b95f7,18087125,2024-01-07 18:20:00,ethereum,0xb1826747cd38457c483eaa7f144e766e,0x42058014ba333a403deee0b2e5d8b4bd,1.0,1.0499,BTC,stake,confirmed,2024,1,7
0xc3c59e5f8b3e9753913f4d435b53c308,18018440,2024-01-07 18:40:00,ethereum,0x468df68dcecda0299e6da726968a3dba,0x8271ebe3719920096e171eb057f38df0,69.89,3.0951,USDT,transfer,confirmed,2024,1,7
0x854d9fca60b4bd07f9bb215d59ef5561,18011962,2024-01-07 19:00:00,solana,0x7a9e23e20d7b107df43362f5fdad6574,0x80f977a8bdc0e884c2ffe5eee6052fe9,374.29,18.4579,USDC,transfer,failed,2024,1,7
0xc410003ef13d451727aeff9082c29a5c,18743651,2024-01-07 19:20:00,polygon,0x3c34433f7618b5e90d81919c96c03cff,0x621c4b5daa1ad37a7c63a07c50c009ed,149.24,4.9639,ETH,swap,confirmed,2024,1,7
0x559cb990c9dffd8675f6bc2186971dc2,18082257,2024-01-07 19:40:00,polygon,0xd2c3d7d9cf93bc76809e42c8af6d7a67,0x02f3b5c7a0ba589590f72c93a811095b,36.73,3.0026,ETH,transfer,confirmed,2024,1,7
0x55a7cf9c71f1c9c495413f934dd1a158,18732799,2024-01-07 20:00:00,solana,0xce9c629623d9c2ef3e724b7b656a7a76,0xe4e56a6d1c3554690c9df3e0f6682eff,2175.84,1.3796,USDT,swap,confirmed,2024,1,7
0x2f55707d4193dc27118a0f19a1985716,18960791,2024-01-07 20:20:00,solana,0x7e49671bbdf7196c59db8f1b8c973e4b,0x670548f36d5d97f96d6aa344bfed1e1a,991.3,11.0187,MATIC,transfer,confirmed,2024,1,7
0x1be3bc32e6564055d5ca3e5a354acbef,18749550,2024-01-07 20:40:00,polygon,0x44e4771dc964fe9cbee316c7a3b2f196,0x362bf804f2d863b41c9db7ac977ea998,104.0,6.1448,ETH,swap,confirmed,2024,1,7
0x35051070e572e47d2c26c241ab88307f,18493281,2024-01-07 21:00:00,bitcoin,0xdc6dd08dd9a835dab3f17eaa7f413d2e,0x8ff321ae19667fdf5a270d61de3e8284,125.55,7.9019,USDT,stake,confirmed,2024,1,7
0xb534ba68236ba543ae44b22bd110a1d6,18508853,2024-01-07 21:20:00,bitcoin,0x45ff989eb2826b41ffe5b67539610d3d,0x95fed106b5dbb96d08961e7e1ce8189c,701.51,3.0021,MATIC,mint,confirmed,2024,1,7
0x7380ad8a673226ae47fce7bff88e9c33,18289503,2024-01-07 21:40:00,ethereum,0x462448dda93ff83b4c535d312baf33d7,0x183326747f177d5985a004afd7552c08,1563.69,10.3335,ETH,transfer,confirmed,2024,1,7
0x05f971b5ec196b8c65b75d2ef8267331,18371990,2024-01-07 22:00:00,ethereum,0x121f7c48298a4b87337defef069924d5,0x74f91f6fc3421bb1c3edce0176956bf4,28.3,14.6387,MATIC,transfer,pending,2024,1,7
0x3cf166c6b73f030b4f67eeaeba301103,18160628,2024-01-07 22:20:00,bitcoin,0xedfafc948d914f469a5306dc1a4492ea,0xcf1ff989de77c963d8ecc1716c357b22,646.42,11.0246,USDT,transfer,confirmed,2024,1,7
